time	amplitude
349.975	0.0
350.0	0.0
350.025	0.0
350.05	0.0
350.075	0.0
350.1	0.0
350.125	0.0
350.15	0.0
350.175	0.0
350.2	0.0
350.225	0.0
350.25	0.0
350.275	0.0
350.3	0.0
350.325	0.0
350.35	0.0
350.375	0.0
350.4	0.0
350.425	0.0
350.45	0.0
350.475	0.0
350.5	0.0
350.525	0.0
350.55	0.0
350.575	0.0
350.6	0.0
350.625	0.0
350.65	0.0
350.675	0.0
350.7	0.0
350.725	0.0
350.75	0.0
350.775	0.0
350.8	0.0
350.825	0.0
350.85	0.0
350.875	0.0
350.9	0.0
350.925	0.0
350.95	0.0
350.975	0.0
351.0	0.0
351.025	0.0
351.05	0.0
351.075	0.0
351.1	0.0
351.125	0.0
351.15	0.0
351.175	0.0
351.2	0.0
351.225	0.0
351.25	0.0
351.275	0.0
351.3	0.0
351.325	0.0
351.35	0.0
351.375	0.0
351.4	0.0
351.425	0.0
351.45	0.0
351.475	0.0
351.5	0.0
351.525	0.0
351.55	0.0
351.575	0.0
351.6	0.0
351.625	0.0
351.65	0.0
351.675	0.0
351.7	0.0
351.725	0.0
351.75	0.0
351.775	0.0
351.8	0.0
351.825	0.0
351.85	0.0
351.875	0.0
351.9	0.0
351.925	0.0
351.95	0.0
351.975	0.0
352.0	0.0
352.025	0.0
352.05	0.0
352.075	0.0
352.1	0.0
352.125	0.0
352.15	0.0
352.175	0.0
352.2	0.0
352.225	0.0
352.25	0.0
352.275	0.0
352.3	0.0
352.325	0.0
352.35	0.0
352.375	0.0
352.4	0.0
352.425	0.0
352.45	0.0
352.475	0.0
352.5	0.0
352.525	0.0
352.55	0.0
352.575	0.0
352.6	0.0
352.625	0.0
352.65	0.0
352.675	0.0
352.7	0.0
352.725	0.0
352.75	0.0
352.775	0.0
352.8	0.0
352.825	0.0
352.85	0.0
352.875	0.0
352.9	0.0
352.925	0.0
352.95	0.0
352.975	0.0
353.0	0.0
353.025	0.0
353.05	0.0
353.075	0.0
353.1	0.0
353.125	0.0
353.15	0.0
353.175	0.0
353.2	0.0
353.225	0.0
353.25	0.0
353.275	0.0
353.3	0.0
353.325	0.0
353.35	0.0
353.375	0.0
353.4	0.0
353.425	0.0
353.45	0.0
353.475	0.0
353.5	0.0
353.525	0.0
353.55	0.0
353.575	0.0
353.6	0.0
353.625	0.0
353.65	0.0
353.675	0.0
353.7	0.0
353.725	0.0
353.75	0.0
353.775	0.0
353.8	0.0
353.825	0.0
353.85	0.0
353.875	0.0
353.9	0.0
353.925	0.0
353.95	0.0
353.975	0.0
354.0	0.0
354.025	0.0
354.05	0.0
354.075	0.0
354.1	0.0
354.125	0.0
354.15	0.0
354.175	0.0
354.2	0.0
354.225	0.0
354.25	0.0
354.275	0.0
354.3	0.0
354.325	0.0
354.35	0.0
354.375	0.0
354.4	0.0
354.425	0.0
354.45	0.0
354.475	0.0
354.5	0.0
354.525	0.0
354.55	0.0
354.575	0.0
354.6	0.0
354.625	0.0
354.65	0.0
354.675	0.0
354.7	0.0
354.725	0.0
354.75	0.0
354.775	0.0
354.8	0.0
354.825	0.0
354.85	0.0
354.875	0.0
354.9	0.0
354.925	0.0
354.95	0.0
354.975	0.0
355.0	0.0
355.025	0.0
355.05	0.0
355.075	0.0
355.1	0.0
355.125	0.0
355.15	0.0
355.175	0.0
355.2	0.0
355.225	0.0
355.25	0.0
355.275	0.0
355.3	0.0
355.325	0.0
355.35	0.0
355.375	0.0
355.4	0.0
355.425	0.0
355.45	0.0
355.475	0.0
355.5	0.0
355.525	0.0
355.55	0.0
355.575	0.0
355.6	0.0
355.625	0.0
355.65	0.0
355.675	0.0
355.7	0.0
355.725	0.0
355.75	0.0
355.775	0.0
355.8	0.0
355.825	0.0
355.85	0.0
355.875	0.0
355.9	0.0
355.925	0.0
355.95	0.0
355.975	0.0
356.0	0.0
356.025	0.0
356.05	0.0
356.075	0.0
356.1	0.0
356.125	0.0
356.15	0.0
356.175	0.0
356.2	0.0
356.225	0.0
356.25	0.0
356.275	0.0
356.3	0.0
356.325	0.0
356.35	0.0
356.375	0.0
356.4	0.0
356.425	0.0
356.45	0.0
356.475	0.0
356.5	0.0
356.525	0.0
356.55	0.0
356.575	0.0
356.6	0.0
356.625	0.0
356.65	0.0
356.675	0.0
356.7	0.0
356.725	0.0
356.75	0.0
356.775	0.0
356.8	0.0
356.825	0.0
356.85	0.0
356.875	0.0
356.9	0.0
356.925	0.0
356.95	0.0
356.975	0.0
357.0	0.0
357.025	0.0
357.05	0.0
357.075	0.0
357.1	0.0
357.125	0.0
357.15	0.0
357.175	0.0
357.2	0.0
357.225	0.0
357.25	0.0
357.275	0.0
357.3	0.0
357.325	0.0
357.35	0.0
357.375	0.0
357.4	0.0
357.425	0.0
357.45	0.0
357.475	0.0
357.5	0.0
357.525	0.0
357.55	0.0
357.575	0.0
357.6	0.0
357.625	0.0
357.65	0.0
357.675	0.0
357.7	0.0
357.725	0.0
357.75	0.0
357.775	0.0
357.8	0.0
357.825	0.0
357.85	0.0
357.875	0.0
357.9	0.0
357.925	0.0
357.95	0.0
357.975	0.0
358.0	0.0
358.025	0.0
358.05	0.0
358.075	0.0
358.1	0.0
358.125	0.0
358.15	0.0
358.175	0.0
358.2	0.0
358.225	0.0
358.25	0.0
358.275	0.0
358.3	0.0
358.325	0.0
358.35	0.0
358.375	0.0
358.4	0.0
358.425	0.0
358.45	0.0
358.475	0.0
358.5	0.0
358.525	0.0
358.55	0.0
358.575	0.0
358.6	0.0
358.625	0.0
358.65	0.0
358.675	0.0
358.7	0.0
358.725	0.0
358.75	0.0
358.775	0.0
358.8	0.0
358.825	0.0
358.85	0.0
358.875	0.0
358.9	0.0
358.925	0.0
358.95	0.0
358.975	0.0
359.0	0.0
359.025	0.0
359.05	0.0
359.075	0.0
359.1	0.0
359.125	0.0
359.15	0.0
359.175	0.0
359.2	0.0
359.225	0.0
359.25	0.0
359.275	0.0
359.3	0.0
359.325	0.0
359.35	0.0
359.375	0.0
359.4	0.0
359.425	0.0
359.45	0.0
359.475	0.0
359.5	0.0
359.525	0.0
359.55	0.0
359.575	0.0
359.6	0.0
359.625	0.0
359.65	0.0
359.675	0.0
359.7	0.0
359.725	0.0
359.75	0.0
359.775	0.0
359.8	0.0
359.825	0.0
359.85	0.0
359.875	0.0
359.9	0.0
359.925	0.0
359.95	0.0
359.975	0.0
360.0	0.0
360.025	0.0
360.05	0.0
360.075	0.0
360.1	0.0
360.125	0.0
360.15	0.0
360.175	0.0
360.2	0.0
360.225	0.0
360.25	0.0
360.275	0.0
360.3	0.0
360.325	0.0
360.35	0.0
360.375	0.0
360.4	0.0
360.425	0.0
360.45	0.0
360.475	0.0
360.5	0.0
360.525	0.0
360.55	0.0
360.575	0.0
360.6	0.0
360.625	0.0
360.65	0.0
360.675	0.0
360.7	0.0
360.725	0.0
360.75	0.0
360.775	0.0
360.8	0.0
360.825	0.0
360.85	0.0
360.875	0.0
360.9	0.0
360.925	0.0
360.95	0.0
360.975	0.0
361.0	0.0
361.025	0.0
361.05	0.0
361.075	0.0
361.1	0.0
361.125	0.0
361.15	0.0
361.175	0.0
361.2	0.0
361.225	0.0
361.25	0.0
361.275	0.0
361.3	0.0
361.325	0.0
361.35	0.0
361.375	0.0
361.4	0.0
361.425	0.0
361.45	0.0
361.475	0.0
361.5	0.0
361.525	0.0
361.55	0.0
361.575	0.0
361.6	0.0
361.625	0.0
361.65	0.0
361.675	0.0
361.7	0.0
361.725	0.0
361.75	0.0
361.775	0.0
361.8	0.0
361.825	0.0
361.85	0.0
361.875	0.0
361.9	0.0
361.925	0.0
361.95	0.0
361.975	0.0
362.0	0.0
362.025	0.0
362.05	0.0
362.075	0.0
362.1	0.0
362.125	0.0
362.15	0.0
362.175	0.0
362.2	0.0
362.225	0.0
362.25	0.0
362.275	0.0
362.3	0.0
362.325	0.0
362.35	0.0
362.375	0.0
362.4	0.0
362.425	0.0
362.45	0.0
362.475	0.0
362.5	0.0
362.525	0.0
362.55	0.0
362.575	0.0
362.6	0.0
362.625	0.0
362.65	0.0
362.675	0.0
362.7	0.0
362.725	0.0
362.75	0.0
362.775	0.0
362.8	0.0
362.825	0.0
362.85	0.0
362.875	0.0
362.9	0.0
362.925	0.0
362.95	0.0
362.975	0.0
363.0	0.0
363.025	0.0
363.05	0.0
363.075	0.0
363.1	0.0
363.125	0.0
363.15	0.0
363.175	0.0
363.2	0.0
363.225	0.0
363.25	0.0
363.275	0.0
363.3	0.0
363.325	0.0
363.35	0.0
363.375	0.0
363.4	0.0
363.425	0.0
363.45	0.0
363.475	0.0
363.5	0.0
363.525	0.0
363.55	0.0
363.575	0.0
363.6	0.0
363.625	0.0
363.65	0.0
363.675	0.0
363.7	0.0
363.725	0.0
363.75	0.0
363.775	0.0
363.8	0.0
363.825	0.0
363.85	0.0
363.875	0.0
363.9	0.0
363.925	0.0
363.95	0.0
363.975	0.0
364.0	0.0
364.025	0.0
364.05	0.0
364.075	0.0
364.1	0.0
364.125	0.0
364.15	0.0
364.175	0.0
364.2	0.0
364.225	0.0
364.25	0.0
364.275	0.0
364.3	0.0
364.325	0.0
364.35	0.0
364.375	0.0
364.4	0.0
364.425	0.0
364.45	0.0
364.475	0.0
364.5	0.0
364.525	0.0
364.55	0.0
364.575	0.0
364.6	0.0
364.625	0.0
364.65	0.0
364.675	0.0
364.7	0.0
364.725	0.0
364.75	0.0
364.775	0.0
364.8	0.0
364.825	0.0
364.85	0.0
364.875	0.0
364.9	0.0
364.925	0.0
364.95	0.0
364.975	0.0
365.0	0.0
365.025	0.0
365.05	0.0
365.075	0.0
365.1	0.0
365.125	0.0
365.15	0.0
365.175	0.0
365.2	0.0
365.225	0.0
365.25	0.0
365.275	0.0
365.3	0.0
365.325	0.0
365.35	0.0
365.375	0.0
365.4	0.0
365.425	0.0
365.45	0.0
365.475	0.0
365.5	0.0
365.525	0.0
365.55	0.0
365.575	0.0
365.6	0.0
365.625	0.0
365.65	0.0
365.675	0.0
365.7	0.0
365.725	0.0
365.75	0.0
365.775	0.0
365.8	0.0
365.825	0.0
365.85	0.0
365.875	0.0
365.9	0.0
365.925	0.0
365.95	0.0
365.975	0.0
366.0	0.0
366.025	0.0
366.05	0.0
366.075	0.0
366.1	0.0
366.125	0.0
366.15	0.0
366.175	0.0
366.2	0.0
366.225	0.0
366.25	0.0
366.275	0.0
366.3	0.0
366.325	0.0
366.35	0.0
366.375	0.0
366.4	0.0
366.425	0.0
366.45	0.0
366.475	0.0
366.5	0.0
366.525	0.0
366.55	0.0
366.575	0.0
366.6	0.0
366.625	0.0
366.65	0.0
366.675	0.0
366.7	0.0
366.725	0.0
366.75	0.0
366.775	0.0
366.8	0.0
366.825	0.0
366.85	0.0
366.875	0.0
366.9	0.0
366.925	0.0
366.95	0.0
366.975	0.0
367.0	0.0
367.025	0.0
367.05	0.0
367.075	0.0
367.1	0.0
367.125	0.0
367.15	0.0
367.175	0.0
367.2	0.0
367.225	0.0
367.25	0.0
367.275	0.0
367.3	0.0
367.325	0.0
367.35	0.0
367.375	0.0
367.4	0.0
367.425	0.0
367.45	0.0
367.475	0.0
367.5	0.0
367.525	0.0
367.55	0.0
367.575	0.0
367.6	0.0
367.625	0.0
367.65	0.0
367.675	0.0
367.7	0.0
367.725	0.0
367.75	0.0
367.775	0.0
367.8	0.0
367.825	0.0
367.85	0.0
367.875	0.0
367.9	0.0
367.925	0.0
367.95	0.0
367.975	0.0
368.0	0.0
368.025	0.0
368.05	0.0
368.075	0.0
368.1	0.0
368.125	0.0
368.15	0.0
368.175	0.0
368.2	0.0
368.225	0.0
368.25	0.0
368.275	0.0
368.3	0.0
368.325	0.0
368.35	0.0
368.375	0.0
368.4	0.0
368.425	0.0
368.45	0.0
368.475	0.0
368.5	0.0
368.525	0.0
368.55	0.0
368.575	0.0
368.6	0.0
368.625	0.0
368.65	0.0
368.675	0.0
368.7	0.0
368.725	0.0
368.75	0.0
368.775	0.0
368.8	0.0
368.825	0.0
368.85	0.0
368.875	0.0
368.9	0.0
368.925	0.0
368.95	0.0
368.975	0.0
369.0	0.0
369.025	0.0
369.05	0.0
369.075	0.0
369.1	0.0
369.125	0.0
369.15	0.0
369.175	0.0
369.2	0.0
369.225	0.0
369.25	0.0
369.275	0.0
369.3	0.0
369.325	0.0
369.35	0.0
369.375	0.0
369.4	0.0
369.425	0.0
369.45	0.0
369.475	0.0
369.5	0.0
369.525	0.0
369.55	0.0
369.575	0.0
369.6	0.0
369.625	0.0
369.65	0.0
369.675	0.0
369.7	0.0
369.725	0.0
369.75	0.0
369.775	0.0
369.8	0.0
369.825	0.0
369.85	0.0
369.875	0.0
369.9	0.0
369.925	0.0
369.95	0.0
369.975	0.0
370.0	0.0
370.025	0.0
370.05	0.0
370.075	0.0
370.1	0.0
370.125	0.0
370.15	0.0
370.175	0.0
370.2	0.0
370.225	0.0
370.25	0.0
370.275	0.0
370.3	0.0
370.325	0.0
370.35	0.0
370.375	0.0
370.4	0.0
370.425	0.0
370.45	0.0
370.475	0.0
370.5	0.0
370.525	0.0
370.55	0.0
370.575	0.0
370.6	0.0
370.625	0.0
370.65	0.0
370.675	0.0
370.7	0.0
370.725	0.0
370.75	0.0
370.775	0.0
370.8	0.0
370.825	0.0
370.85	0.0
370.875	0.0
370.9	0.0
370.925	0.0
370.95	0.0
370.975	0.0
371.0	0.0
371.025	0.0
371.05	0.0
371.075	0.0
371.1	0.0
371.125	0.0
371.15	0.0
371.175	0.0
371.2	0.0
371.225	0.0
371.25	0.0
371.275	0.0
371.3	0.0
371.325	0.0
371.35	0.0
371.375	0.0
371.4	0.0
371.425	0.0
371.45	0.0
371.475	0.0
371.5	0.0
371.525	0.0
371.55	0.0
371.575	0.0
371.6	0.0
371.625	0.0
371.65	0.0
371.675	0.0
371.7	0.0
371.725	0.0
371.75	0.0
371.775	0.0
371.8	0.0
371.825	0.0
371.85	0.0
371.875	0.0
371.9	0.0
371.925	0.0
371.95	0.0
371.975	0.0
372.0	0.0
372.025	0.0
372.05	0.0
372.075	0.0
372.1	0.0
372.125	0.0
372.15	0.0
372.175	0.0
372.2	0.0
372.225	0.0
372.25	0.0
372.275	0.0
372.3	0.0
372.325	0.0
372.35	0.0
372.375	0.0
372.4	0.0
372.425	0.0
372.45	0.0
372.475	0.0
372.5	0.0
372.525	0.0
372.55	0.0
372.575	0.0
372.6	0.0
372.625	0.0
372.65	0.0
372.675	0.0
372.7	0.0
372.725	0.0
372.75	0.0
372.775	0.0
372.8	0.0
372.825	0.0
372.85	0.0
372.875	0.0
372.9	0.0
372.925	0.0
372.95	0.0
372.975	0.0
373.0	0.0
373.025	0.0
373.05	0.0
373.075	0.0
373.1	0.0
373.125	0.0
373.15	0.0
373.175	0.0
373.2	0.0
373.225	0.0
373.25	0.0
373.275	0.0
373.3	0.0
373.325	0.0
373.35	0.0
373.375	0.0
373.4	0.0
373.425	0.0
373.45	0.0
373.475	0.0
373.5	0.0
373.525	0.0
373.55	0.0
373.575	0.0
373.6	0.0
373.625	0.0
373.65	0.0
373.675	0.0
373.7	0.0
373.725	0.0
373.75	0.0
373.775	0.0
373.8	0.0
373.825	0.0
373.85	0.0
373.875	0.0
373.9	0.0
373.925	0.0
373.95	0.0
373.975	0.0
374.0	0.0
374.025	0.0
374.05	0.0
374.075	0.0
374.1	0.0
374.125	0.0
374.15	0.0
374.175	0.0
374.2	0.0
374.225	0.0
374.25	0.0
374.275	0.0
374.3	0.0
374.325	0.0
374.35	0.0
374.375	0.0
374.4	0.0
374.425	0.0
374.45	0.0
374.475	0.0
374.5	0.0
374.525	0.0
374.55	0.0
374.575	0.0
374.6	0.0
374.625	0.0
374.65	0.0
374.675	0.0
374.7	0.0
374.725	0.0
374.75	0.0
374.775	0.0
374.8	0.0
374.825	0.0
374.85	0.0
374.875	0.0
374.9	0.0
374.925	0.0
374.95	0.0
374.975	0.0
375.0	0.0
375.025	0.0
375.05	0.0
375.075	0.0
375.1	0.0
375.125	0.0
375.15	0.0
375.175	0.0
375.2	0.0
375.225	0.0
375.25	0.0
375.275	0.0
375.3	0.0
375.325	0.0
375.35	0.0
375.375	0.0
375.4	0.0
375.425	0.0
375.45	0.0
375.475	0.0
375.5	0.0
375.525	0.0
375.55	0.0
375.575	0.0
375.6	0.0
375.625	0.0
375.65	0.0
375.675	0.0
375.7	0.0
375.725	0.0
375.75	0.0
375.775	0.0
375.8	0.0
375.825	0.0
375.85	0.0
375.875	0.0
375.9	0.0
375.925	0.0
375.95	0.0
375.975	0.0
376.0	0.0
376.025	0.0
376.05	0.0
376.075	0.0
376.1	0.0
376.125	0.0
376.15	0.0
376.175	0.0
376.2	0.0
376.225	0.0
376.25	0.0
376.275	0.0
376.3	0.0
376.325	0.0
376.35	0.0
376.375	0.0
376.4	0.0
376.425	0.0
376.45	0.0
376.475	0.0
376.5	0.0
376.525	0.0
376.55	0.0
376.575	0.0
376.6	0.0
376.625	0.0
376.65	0.0
376.675	0.0
376.7	0.0
376.725	0.0
376.75	0.0
376.775	0.0
376.8	0.0
376.825	0.0
376.85	0.0
376.875	0.0
376.9	0.0
376.925	0.0
376.95	0.0
376.975	0.0
377.0	0.0
377.025	0.0
377.05	0.0
377.075	0.0
377.1	0.0
377.125	0.0
377.15	0.0
377.175	0.0
377.2	0.0
377.225	0.0
377.25	0.0
377.275	0.0
377.3	0.0
377.325	0.0
377.35	0.0
377.375	0.0
377.4	0.0
377.425	0.0
377.45	0.0
377.475	0.0
377.5	0.0
377.525	0.0
377.55	0.0
377.575	0.0
377.6	0.0
377.625	0.0
377.65	0.0
377.675	0.0
377.7	0.0
377.725	0.0
377.75	0.0
377.775	0.0
377.8	0.0
377.825	0.0
377.85	0.0
377.875	0.0
377.9	0.0
377.925	0.0
377.95	0.0
377.975	0.0
378.0	0.0
378.025	0.0
378.05	0.0
378.075	0.0
378.1	0.0
378.125	0.0
378.15	0.0
378.175	0.0
378.2	0.0
378.225	0.0
378.25	0.0
378.275	0.0
378.3	0.0
378.325	0.0
378.35	0.0
378.375	0.0
378.4	0.0
378.425	0.0
378.45	0.0
378.475	0.0
378.5	0.0
378.525	0.0
378.55	0.0
378.575	0.0
378.6	0.0
378.625	0.0
378.65	0.0
378.675	0.0
378.7	0.0
378.725	0.0
378.75	0.0
378.775	0.0
378.8	0.0
378.825	0.0
378.85	0.0
378.875	0.0
378.9	0.0
378.925	0.0
378.95	0.0
378.975	0.0
379.0	0.0
379.025	0.0
379.05	0.0
379.075	0.0
379.1	0.0
379.125	0.0
379.15	0.0
379.175	0.0
379.2	0.0
379.225	0.0
379.25	0.0
379.275	0.0
379.3	0.0
379.325	0.0
379.35	0.0
379.375	0.0
379.4	0.0
379.425	0.0
379.45	0.0
379.475	0.0
379.5	0.0
379.525	0.0
379.55	0.0
379.575	0.0
379.6	0.0
379.625	0.0
379.65	0.0
379.675	0.0
379.7	0.0
379.725	0.0
379.75	0.0
379.775	0.0
379.8	0.0
379.825	0.0
379.85	0.0
379.875	0.0
379.9	0.0
379.925	0.0
379.95	0.0
379.975	0.0
380.0	0.0
380.025	0.0
380.05	0.0
380.075	0.0
380.1	0.0
380.125	0.0
380.15	0.0
380.175	0.0
380.2	0.0
380.225	0.0
380.25	0.0
380.275	0.0
380.3	0.0
380.325	0.0
380.35	0.0
380.375	0.0
380.4	0.0
380.425	0.0
380.45	0.0
380.475	0.0
380.5	0.0
380.525	0.0
380.55	0.0
380.575	0.0
380.6	0.0
380.625	0.0
380.65	0.0
380.675	0.0
380.7	0.0
380.725	0.0
380.75	0.0
380.775	0.0
380.8	0.0
380.825	0.0
380.85	0.0
380.875	0.0
380.9	0.0
380.925	0.0
380.95	0.0
380.975	0.0
381.0	0.0
381.025	0.0
381.05	0.0
381.075	0.0
381.1	0.0
381.125	0.0
381.15	0.0
381.175	0.0
381.2	0.0
381.225	0.0
381.25	0.0
381.275	0.0
381.3	0.0
381.325	0.0
381.35	0.0
381.375	0.0
381.4	0.0
381.425	0.0
381.45	0.0
381.475	0.0
381.5	0.0
381.525	0.0
381.55	0.0
381.575	0.0
381.6	0.0
381.625	0.0
381.65	0.0
381.675	0.0
381.7	0.0
381.725	0.0
381.75	0.0
381.775	0.0
381.8	0.0
381.825	0.0
381.85	0.0
381.875	0.0
381.9	0.0
381.925	0.0
381.95	0.0
381.975	0.0
382.0	0.0
382.025	0.0
382.05	0.0
382.075	0.0
382.1	0.0
382.125	0.0
382.15	0.0
382.175	0.0
382.2	0.0
382.225	0.0
382.25	0.0
382.275	0.0
382.3	0.0
382.325	0.0
382.35	0.0
382.375	0.0
382.4	0.0
382.425	0.0
382.45	0.0
382.475	0.0
382.5	0.0
382.525	0.0
382.55	0.0
382.575	0.0
382.6	0.0
382.625	0.0
382.65	0.0
382.675	0.0
382.7	0.0
382.725	0.0
382.75	0.0
382.775	0.0
382.8	0.0
382.825	0.0
382.85	0.0
382.875	0.0
382.9	0.0
382.925	0.0
382.95	0.0
382.975	0.0
383.0	0.0
383.025	0.0
383.05	0.0
383.075	0.0
383.1	0.0
383.125	0.0
383.15	0.0
383.175	0.0
383.2	0.0
383.225	0.0
383.25	0.0
383.275	0.0
383.3	0.0
383.325	0.0
383.35	0.0
383.375	0.0
383.4	0.0
383.425	0.0
383.45	0.0
383.475	0.0
383.5	0.0
383.525	0.0
383.55	0.0
383.575	0.0
383.6	0.0
383.625	0.0
383.65	0.0
383.675	0.0
383.7	0.0
383.725	0.0
383.75	0.0
383.775	0.0
383.8	0.0
383.825	0.0
383.85	0.0
383.875	0.0
383.9	0.0
383.925	0.0
383.95	0.0
383.975	0.0
384.0	0.0
384.025	0.0
384.05	0.0
384.075	0.0
384.1	0.0
384.125	0.0
384.15	0.0
384.175	0.0
384.2	0.0
384.225	0.0
384.25	0.0
384.275	0.0
384.3	0.0
384.325	0.0
384.35	0.0
384.375	0.0
384.4	0.0
384.425	0.0
384.45	0.0
384.475	0.0
384.5	0.0
384.525	0.0
384.55	0.0
384.575	0.0
384.6	0.0
384.625	0.0
384.65	0.0
384.675	0.0
384.7	0.0
384.725	0.0
384.75	0.0
384.775	0.0
384.8	0.0
384.825	0.0
384.85	0.0
384.875	0.0
384.9	0.0
384.925	0.0
384.95	0.0
384.975	0.0
385.0	0.0
385.025	0.0
385.05	0.0
385.075	0.0
385.1	0.0
385.125	0.0
385.15	0.0
385.175	0.0
385.2	0.0
385.225	0.0
385.25	0.0
385.275	0.0
385.3	0.0
385.325	0.0
385.35	0.0
385.375	0.0
385.4	0.0
385.425	0.0
385.45	0.0
385.475	0.0
385.5	0.0
385.525	0.0
385.55	0.0
385.575	0.0
385.6	0.0
385.625	0.0
385.65	0.0
385.675	0.0
385.7	0.0
385.725	0.0
385.75	0.0
385.775	0.0
385.8	0.0
385.825	0.0
385.85	0.0
385.875	0.0
385.9	0.0
385.925	0.0
385.95	0.0
385.975	0.0
386.0	0.0
386.025	0.0
386.05	0.0
386.075	0.0
386.1	0.0
386.125	0.0
386.15	0.0
386.175	0.0
386.2	0.0
386.225	0.0
386.25	0.0
386.275	0.0
386.3	0.0
386.325	0.0
386.35	0.0
386.375	0.0
386.4	0.0
386.425	0.0
386.45	0.0
386.475	0.0
386.5	0.0
386.525	0.0
386.55	0.0
386.575	0.0
386.6	0.0
386.625	0.0
386.65	0.0
386.675	0.0
386.7	0.0
386.725	0.0
386.75	0.0
386.775	0.0
386.8	0.0
386.825	0.0
386.85	0.0
386.875	0.0
386.9	0.0
386.925	0.0
386.95	0.0
386.975	0.0
387.0	0.0
387.025	0.0
387.05	0.0
387.075	0.0
387.1	0.0
387.125	0.0
387.15	0.0
387.175	0.0
387.2	0.0
387.225	0.0
387.25	0.0
387.275	0.0
387.3	0.0
387.325	0.0
387.35	0.0
387.375	0.0
387.4	0.0
387.425	0.0
387.45	0.0
387.475	0.0
387.5	0.0
387.525	0.0
387.55	0.0
387.575	0.0
387.6	0.0
387.625	0.0
387.65	0.0
387.675	0.0
387.7	0.0
387.725	0.0
387.75	0.0
387.775	0.0
387.8	0.0
387.825	0.0
387.85	0.0
387.875	0.0
387.9	0.0
387.925	0.0
387.95	0.0
387.975	0.0
388.0	0.0
388.025	0.0
388.05	0.0
388.075	0.0
388.1	0.0
388.125	0.0
388.15	0.0
388.175	0.0
388.2	0.0
388.225	0.0
388.25	0.0
388.275	0.0
388.3	0.0
388.325	0.0
388.35	0.0
388.375	0.0
388.4	0.0
388.425	0.0
388.45	0.0
388.475	0.0
388.5	0.0
388.525	0.0
388.55	0.0
388.575	0.0
388.6	0.0
388.625	0.0
388.65	0.0
388.675	0.0
388.7	0.0
388.725	0.0
388.75	0.0
388.775	0.0
388.8	0.0
388.825	0.0
388.85	0.0
388.875	0.0
388.9	0.0
388.925	0.0
388.95	0.0
388.975	0.0
389.0	0.0
389.025	0.0
389.05	0.0
389.075	0.0
389.1	0.0
389.125	0.0
389.15	0.0
389.175	0.0
389.2	0.0
389.225	0.0
389.25	0.0
389.275	0.0
389.3	0.0
389.325	0.0
389.35	0.0
389.375	0.0
389.4	0.0
389.425	0.0
389.45	0.0
389.475	0.0
389.5	0.0
389.525	0.0
389.55	0.0
389.575	0.0
389.6	0.0
389.625	0.0
389.65	0.0
389.675	0.0
389.7	0.0
389.725	0.0
389.75	0.0
389.775	0.0
389.8	0.0
389.825	0.0
389.85	0.0
389.875	0.0
389.9	0.0
389.925	0.0
389.95	0.0
389.975	0.0
390.0	0.0
390.025	0.0
390.05	0.0
390.075	0.0
390.1	0.0
390.125	0.0
390.15	0.0
390.175	0.0
390.2	0.0
390.225	0.0
390.25	0.0
390.275	0.0
390.3	0.0
390.325	0.0
390.35	0.0
390.375	0.0
390.4	0.0
390.425	0.0
390.45	0.0
390.475	0.0
390.5	0.0
390.525	0.0
390.55	0.0
390.575	0.0
390.6	0.0
390.625	0.0
390.65	0.0
390.675	0.0
390.7	0.0
390.725	0.0
390.75	0.0
390.775	0.0
390.8	0.0
390.825	0.0
390.85	0.0
390.875	0.0
390.9	0.0
390.925	0.0
390.95	0.0
390.975	0.0
391.0	0.0
391.025	0.0
391.05	0.0
391.075	0.0
391.1	0.0
391.125	0.0
391.15	0.0
391.175	0.0
391.2	0.0
391.225	0.0
391.25	0.0
391.275	0.0
391.3	0.0
391.325	0.0
391.35	0.0
391.375	0.0
391.4	0.0
391.425	0.0
391.45	0.0
391.475	0.0
391.5	0.0
391.525	0.0
391.55	0.0
391.575	0.0
391.6	0.0
391.625	0.0
391.65	0.0
391.675	0.0
391.7	0.0
391.725	0.0
391.75	0.0
391.775	0.0
391.8	0.0
391.825	0.0
391.85	0.0
391.875	0.0
391.9	0.0
391.925	0.0
391.95	0.0
391.975	0.0
392.0	0.0
392.025	0.0
392.05	0.0
392.075	0.0
392.1	0.0
392.125	0.0
392.15	0.0
392.175	0.0
392.2	0.0
392.225	0.0
392.25	0.0
392.275	0.0
392.3	0.0
392.325	0.0
392.35	0.0
392.375	0.0
392.4	0.0
392.425	0.0
392.45	0.0
392.475	0.0
392.5	0.0
392.525	0.0
392.55	0.0
392.575	0.0
392.6	0.0
392.625	0.0
392.65	0.0
392.675	0.0
392.7	0.0
392.725	0.0
392.75	0.0
392.775	0.0
392.8	0.0
392.825	0.0
392.85	0.0
392.875	0.0
392.9	0.0
392.925	0.0
392.95	0.0
392.975	0.0
393.0	0.0
393.025	0.0
393.05	0.0
393.075	0.0
393.1	0.0
393.125	0.0
393.15	0.0
393.175	0.0
393.2	0.0
393.225	0.0
393.25	0.0
393.275	0.0
393.3	0.0
393.325	0.0
393.35	0.0
393.375	0.0
393.4	0.0
393.425	0.0
393.45	0.0
393.475	0.0
393.5	0.0
393.525	0.0
393.55	0.0
393.575	0.0
393.6	0.0
393.625	0.0
393.65	0.0
393.675	0.0
